DateTimeKey;Date Time Hour Beginning;Hourly UCLF+OCLF
2022-11-02 00:00:00;2022-11-02 00:00:00;14372,755999999999
2022-11-02 01:00:00;2022-11-02 01:00:00;14263,085999999999
2022-11-02 02:00:00;2022-11-02 02:00:00;14263,085999999999
2022-11-02 03:00:00;2022-11-02 03:00:00;14387,445
2022-11-02 04:00:00;2022-11-02 04:00:00;14427,055
2022-11-02 05:00:00;2022-11-02 05:00:00;14054,870000000001
2022-11-02 06:00:00;2022-11-02 06:00:00;13976,957
2022-11-02 07:00:00;2022-11-02 07:00:00;13993,087
2022-11-02 08:00:00;2022-11-02 08:00:00;14111,312
2022-11-02 09:00:00;2022-11-02 09:00:00;14239,737999999999
2022-11-02 10:00:00;2022-11-02 10:00:00;14621,013999999999
2022-11-02 11:00:00;2022-11-02 11:00:00;14977,891
2022-11-02 12:00:00;2022-11-02 12:00:00;15401,986999999999
2022-11-02 13:00:00;2022-11-02 13:00:00;15394,326999999999
2022-11-02 14:00:00;2022-11-02 14:00:00;15573,635
2022-11-02 15:00:00;2022-11-02 15:00:00;15433,368
2022-11-02 16:00:00;2022-11-02 16:00:00;14873,414000000001
2022-11-02 17:00:00;2022-11-02 17:00:00;14486,939
2022-11-02 18:00:00;2022-11-02 18:00:00;14359,152
2022-11-02 19:00:00;2022-11-02 19:00:00;14250,168
2022-11-02 20:00:00;2022-11-02 20:00:00;13900,016
2022-11-02 21:00:00;2022-11-02 21:00:00;14137,894
2022-11-02 22:00:00;2022-11-02 22:00:00;14310,773999999999
2022-11-02 23:00:00;2022-11-02 23:00:00;14489,139999999999
2022-11-03 00:00:00;2022-11-03 00:00:00;13917,779
2022-11-03 01:00:00;2022-11-03 01:00:00;13495,821
2022-11-03 02:00:00;2022-11-03 02:00:00;13431,812
2022-11-03 03:00:00;2022-11-03 03:00:00;13589,707
2022-11-03 04:00:00;2022-11-03 04:00:00;13986,611000000001
2022-11-03 05:00:00;2022-11-03 05:00:00;14023,214
2022-11-03 06:00:00;2022-11-03 06:00:00;14122,24
2022-11-03 07:00:00;2022-11-03 07:00:00;14099,794
2022-11-03 08:00:00;2022-11-03 08:00:00;14045,040000000001
2022-11-03 09:00:00;2022-11-03 09:00:00;14157,434999999999
2022-11-03 10:00:00;2022-11-03 10:00:00;14169,531000000001
2022-11-03 11:00:00;2022-11-03 11:00:00;14188,225
2022-11-03 12:00:00;2022-11-03 12:00:00;14595,618
2022-11-03 13:00:00;2022-11-03 13:00:00;14736,333000000001
2022-11-03 14:00:00;2022-11-03 14:00:00;14867,132
2022-11-03 15:00:00;2022-11-03 15:00:00;14883,456
2022-11-03 16:00:00;2022-11-03 16:00:00;15025,594999999999
2022-11-03 17:00:00;2022-11-03 17:00:00;15555,736000000001
2022-11-03 18:00:00;2022-11-03 18:00:00;15547,201999999999
2022-11-03 19:00:00;2022-11-03 19:00:00;15192,153
2022-11-03 20:00:00;2022-11-03 20:00:00;15473,703
2022-11-03 21:00:00;2022-11-03 21:00:00;15593,377
2022-11-03 22:00:00;2022-11-03 22:00:00;15832,642
2022-11-03 23:00:00;2022-11-03 23:00:00;15528,739
2022-11-04 00:00:00;2022-11-04 00:00:00;15432,035
2022-11-04 01:00:00;2022-11-04 01:00:00;15078,954
2022-11-04 02:00:00;2022-11-04 02:00:00;14924,004999999999
2022-11-04 03:00:00;2022-11-04 03:00:00;14861,914000000001
2022-11-04 04:00:00;2022-11-04 04:00:00;14558,458000000001
2022-11-04 05:00:00;2022-11-04 05:00:00;14094,039000000001
2022-11-04 06:00:00;2022-11-04 06:00:00;14025,089
2022-11-04 07:00:00;2022-11-04 07:00:00;13995,064
2022-11-04 08:00:00;2022-11-04 08:00:00;14077,901
2022-11-04 09:00:00;2022-11-04 09:00:00;14473,610000000001
2022-11-04 10:00:00;2022-11-04 10:00:00;14603,415999999999
2022-11-04 11:00:00;2022-11-04 11:00:00;14690,597
2022-11-04 12:00:00;2022-11-04 12:00:00;14724,088
2022-11-04 13:00:00;2022-11-04 13:00:00;14710,762000000001
